StoreName,City,Province,FullProvinceName,Address,PostalCode,Latitude,Longitude
POP’S CANNABIS CO. STURGEON FALLS,STURGEON FALLS,ON,Ontario,12006 17 HWY E SUITE 2,P2B 1S1,46.3661017,-79.9296024
CANNA CABANA,MILTON,ON,Ontario,1155 MAPLE AVE UNIT F014,L9T 0A5,43.5382019,-79.8710333
ASHARIO,AURORA,ON,Ontario,15114 YONGE ST,L4G 1M2,43.9962641,-79.4669827
ASHARIO,NORTH YORK,ON,Ontario,6464 YONGE ST UNIT 187,M2M 3X4,43.796561,-79.42219
ASHARIO,NORTH YORK,ON,Ontario,1111A FINCH AVE W UNIT 1,M3J 2P7,43.7666085,-79.475266
Speakeasy Cannabis Midland,MIDLAND,ON,Ontario,9225 93 HWY UNIT 16,,44.749516,-79.8921923
Purple Meadow Cannabis,GLOUCESTER,ON,Ontario,2059 MEADOWBROOK RD,K1B 4P4,45.4273182,-75.6016752
SESSIONS CANNABIS - STRATHROY,STRATHROY,ON,Ontario,51 FRONT ST E SUITE 6A,N7G 1Y5,42.9607404,-81.6227022
Tokyo Smoke Princess Street,KINGSTON,ON,Ontario,2790 PRINCESS ST,K7P 1W9,44.2601324,-76.5816839
Discounted Cannabis,WINDSOR,ON,Ontario,2601 LAUZON PKY UNIT 510,N8T 3M4,42.3103186,-82.9374253
Hypnotic Cannabis,BRANTFORD,ON,Ontario,116 DALHOUSIE ST,N3T 2J3,43.139553,-80.2633161
HIMALAYA CANNABIS,TORONTO,ON,Ontario,871 DUNDAS ST W,M6J 1V6,43.6511853,-79.4107271
CABBAGE BROTHERS,HAMILTON,ON,Ontario,192 LOCKE ST S,L8P 4B4,43.2549939,-79.8860086
BUDSSMOKE,CALLANDER,ON,Ontario,6 MAIN ST S UNIT 4,P0H 1H0,46.222514,-79.3644607
Area 420,LONDON,ON,Ontario,226 DUNDAS ST,N6A 1H3,42.9846682,-81.2472633
TONIK CANNABIS,BRANTFORD,ON,Ontario,560 WEST ST SUITE B,N3R 7W2,43.1678689,-80.2499486
Pop's Cannabis Co.,MISSISSAUGA,ON,Ontario,960 SOUTHDOWN RD SUITE C7,L5J 2Y4,43.5093503,-79.6312179
BUDDERS,ACTON,ON,Ontario,372 QUEEN ST E UNIT A4,L7J 2L8,43.6378995,-80.0258969
POP’S CANNABIS CO. KIRKLAND LAKE,KIRKLAND LAKE,ON,Ontario,150 GOVERNMENT RD W UNIT 260,P2N 2E8,48.1480427,-80.045569
Crown Leaf,ETOBICOKE,ON,Ontario,5010 STEELES AVE W UNIT 1,M9V 5C5,43.7601574,-79.5915569
Fika Local Cannabis,ST THOMAS,ON,Ontario,1063 TALBOT ST UNIT L0002B,N5P 1G4,42.781986,-81.1706155
FIKA LOCAL CANNABIS,SUDBURY,ON,Ontario,2408 LONG LAKE RD UNIT E006,P3E 5H5,46.4400203,-81.0049891
Cannabis Link,LONDON,ON,Ontario,509 COMMISSIONERS RD W UNIT A35,N6J 1Y5,42.9556774,-81.2888731
The Bridgeport Cannabis Co.,KITCHENER,ON,Ontario,8 BLOOMINGDALE RD N UNIT 4,N2K 1A2,43.48079,-80.47722
OH CANNABIS,NORTH YORK,ON,Ontario,344 WILSON AVE,M3H 1S9,43.7368611,-79.4379544
Veggie Cannabis,TORONTO,ON,Ontario,2903 DUNDAS ST W,M6P 1Z1,43.6653362,-79.4662046
Sessions Cannabis Orillia,ORILLIA,ON,Ontario,30 DIANA DR,L3V 6H2,44.5965796,-79.4535208
Unplug Cannabis Co.,KANATA,ON,Ontario,4055 CARLING AVE UNIT 4,K2K 2A4,45.3385773,-75.9075248
KANNABIS KING,LONDON,ON,Ontario,1066 ADELAIDE ST N UNIT 4,N5Y 2N1,43.0098286,-81.2412562
Value Buds,LONDON,ON,Ontario,109 FANSHAWE PARK RD E UNIT 9,N5X 3W1,43.0270307,-81.2737752
Red Rock Cannabis Co.,TORONTO,ON,Ontario,6 CHURCH ST,M5E 1M1,43.6475145,-79.3737023
The Underground,TILLSONBURG,ON,Ontario,107F CONCESSION ST E,N4G 4W4,42.8668732,-80.7234634
Plant Republic,EAST YORK,ON,Ontario,1031 PAPE AVE,M4K 3W1,43.688788,-79.3483491
Cannabis Street,OSHAWA,ON,Ontario,1100 SIMCOE ST N UNIT 3,L1G 4W6,43.9268337,-78.8767692
Spiritleaf Beaches,TORONTO,ON,Ontario,2116 QUEEN ST E UNIT J,M4E 1E2,43.6713014,-79.2948961
CANNABIS XPRESS,UXBRIDGE,ON,Ontario,170 REACH ST UNIT 2,L9P 1L3,44.1043162,-79.1099769
FIKA LOCAL CANNABIS,WINDSOR,ON,Ontario,3222A DOUGALL AVE,N9E 1S6,42.2680795,-83.0096086
FIKA LOCAL CANNABIS,BARRIE,ON,Ontario,33 MAPLEVIEW DR W UNIT C007,L4N 9H5,44.3336285,-79.6879208
Happy Hippy Cannabis Store,NIAGARA FALLS,ON,Ontario,3464 CATTELL DR UNIT 4,L2G 7K7,43.0541488,-79.0458718
GREEN VALLEY CANNABIS COMPANY,ARNPRIOR,ON,Ontario,115 JOHN ST N,K7S 2N5,45.4336658,-76.3540147
Windswept Cannabis,PARRY SOUND,ON,Ontario,78 CHURCH ST,P2A 1Z1,45.3515183,-80.0364087
Princess Buds,STOUFFVILLE,ON,Ontario,6380 MAIN ST UNIT 9,L4A 1G3,43.9724034,-79.2433088
One Plant Strathroy,STRATHROY,ON,Ontario,70 CARROLL ST E UNIT A6 & A7,N7G 2P5,42.947043,-81.6095053
Highties Cannabis Store,OTTAWA,ON,Ontario,484 RIDEAU ST,K1N 8C1,45.4312466,-75.6794213
4K Cannabis,AJAX,ON,Ontario,"75 BAYLY ST W UNITS 12, 13, 14",L1S 7L7,43.8420002,-79.0218569
Sweet Releafs Inc,BURLINGTON,ON,Ontario,728 BURLOAK DRIVE UNIT C4,L7L,43.3882705,-79.7482681
garden of Eden cannabis,TORONTO,ON,Ontario,1744 JANE STREET,M9N 2S9,43.7048004,-79.5044778
Pop's Cannabis Co.,MISSISSAUGA,ON,Ontario,1125 BLOOR ST E SUITE 13,L4Y 2N4,43.6117968,-79.6017167
BUDS 4 LESS,BARRIE,ON,Ontario,489 YONGE ST UNIT 2,L4N 4E1,44.3624266,-79.6567463
Friendly Stranger,OSHAWA,ON,Ontario,491 GIBB ST UNIT 1,L1J 1Z4,43.8859454,-78.8790796
Highlife 2690 Trout Lake,NORTH BAY,ON,Ontario,2690 TROUT LAKE RD UNIT 5,P1B 7S7,46.3245132,-79.4283494
BUDSIDE,YORK,ON,Ontario,2191 WESTON RD,M9N 1X9,43.7035777,-79.526102
Sessions Cannabis - Dundurn,HAMILTON,ON,Ontario,50 DUNDURN ST S UNIT 6,L8P 4W3,43.2614289,-79.8895317
STATION HOUSE CANNABIS CO.,ST THOMAS,ON,Ontario,150 BURWELL RD,N5P 3R8,42.7913766,-81.1661989
Insalata,TORONTO,ON,Ontario,550 FRONT ST W UNIT 59,M5V 0E4,43.6414308,-79.399462
One Plant Trenton,TRENTON,ON,Ontario,150 FRONT ST UNIT 4A,K8V 4N8,44.1038768,-77.5797242
FIRE & FLOWER CANNABIS CO.,KINGSTON,ON,Ontario,75 BROCK ST,K7L 1R8,44.230707,-76.4822832
One Plant St.Clair,TORONTO,ON,Ontario,"76 ST CLAIR AVE W, UNIT 101-102",M4V 1M7,43.6875734,-79.3978064
CANNA CABANA,AJAX,ON,Ontario,170 KINGSTON RD E UNIT B4,L1Z 0C7,43.8645997,-79.0169594
ONE PLANT REXDALE,ETOBICOKE,ON,Ontario,680 REXDALE BLVD UNIT 5,M9W 6X7,43.7209906,-79.6144186
One Plant Dundas,ETOBICOKE,ON,Ontario,5485 DUNDAS ST W,M9B 1B5,43.6324356,-79.5434819
One Plant Burlington New St.,BURLINGTON,ON,Ontario,3007 NEW ST,L7R 1K3,43.339436,-79.7862485
One Plant Kipling,ETOBICOKE,ON,Ontario,"1735 KIPLING AVE, BLDG D, UNIT 17",M9R 2Y8,43.6939367,-79.5572488
Ashario,THORNTON,ON,Ontario,239 BARRIE ST,L0L 2N0,44.2706609,-79.7222623
YOUR HIGHNESS CANNABIS,SARNIA,ON,Ontario,415 EXMOUTH ST UNIT 104,N7T 5P1,42.9850846,-82.3893259
Pop's Cannabis Co. Hanmer,HANMER,ON,Ontario,"5118 OLD HIGHWAY 69 N., UNIT 2",P3P 1B9,46.6533494,-80.988405
OUT & ABOUT CANNABIS,GLOUCESTER,ON,Ontario,665 EARL ARMSTRONG RD UNIT 8,K1V 2G2,45.2699849,-75.695806
Kryptonite Cannabis,OSHAWA,ON,Ontario,555 ROSSLAND RD E UNIT D,L1J 3H1,43.9191917,-78.8505744
Cheerful Charlies Cannabis Co.,NORTH BAY,ON,Ontario,14 OSPREY MIIKAN RD,P1B 8G5,46.339378,-79.5740438
NEKU CANNABIS,STONEY CREEK,ON,Ontario,89 KING ST E,L8G 1K4,43.2170707,-79.7525395
NEKU CANNABIS,HAMILTON,ON,Ontario,38 HESS ST S,L8P 3N2,43.2579097,-79.8781293
RESERVED CANNABIS,ETOBICOKE,ON,Ontario,944 THE QUEENSWAY,M8Z 1P4,43.6243892,-79.5125376
INSPIRED CANNABIS CO.,TORONTO,ON,Ontario,1003 KINGSTON RD,M4E 1T3,43.6805668,-79.2853368
SESSIONS CANNABIS WASAGA BEACH,WASAGA BEACH,ON,Ontario,3 MARKET LANE UNIT 1,L9Z 0B6,44.5241384,-80.0061974
Fort Erie Cannabis,FORT ERIE,ON,Ontario,1264 GARRISON RD UNIT 7,L2A 1P1,42.9052732,-78.9619671
Good Cookie Malvern,SCARBOROUGH,ON,Ontario,5741 FINCH AVE E UNIT 2,M1B 2G5,43.8148705,-79.2326732
Spot420 The Cannabis store,YORK,ON,Ontario,2147 WESTON RD,M9N 1X8,43.7030472,-79.5244813
Homegrown Cannabis,SARNIA,ON,Ontario,173 CHRISTINA ST N,N7T 5T8,42.9727803,-82.4074713
FIRE & FLOWER CANNABIS CO.,OTTAWA,ON,Ontario,129 YORK ST,K1N 5T4,45.4295853,-75.6903793
FIRE & FLOWER CANNABIS CO.,CHATHAM,ON,Ontario,877 ST CLAIR ST UNIT D8,N7M 5J7,42.4330073,-82.221123
FRIENDLY STRANGER,TORONTO,ON,Ontario,501 CHURCH ST UNIT 4B,M4Y 2C6,43.6654439,-79.3806428
FIRE & FLOWER CANNABIS CO.,NORTH YORK,ON,Ontario,1542 JANE ST UNIT 4,M9N 2R5,43.6977131,-79.5027556
FIRE & FLOWER CANNABIS CO.,NORTH YORK,ON,Ontario,1616 WILSON AVE UNIT 1,M3L 1A3,43.7212789,-79.510282
FIRE & FLOWER CANNABIS CO.,TORONTO,ON,Ontario,1980 ST CLAIR AVE W F108,M6N 4X9,43.6725254,-79.4689802
HAPPY DAYZ,ORILLIA,ON,Ontario,69 MISSISSAGA ST E,L3V 1V4,44.6087674,-79.4179008
FRIENDLY STRANGER,CAMBRIDGE,ON,Ontario,200 FRANKLIN BLVD UNIT F39,N1R 8N8,43.3574412,-80.287471
Friendly Stranger,BARRIE,ON,Ontario,79 DUNLOP ST W UNIT B,L4M 1A6,44.3880025,-79.6926104
Friendly Stranger,MIDLAND,ON,Ontario,542 BAY ST,L4R 1L3,44.7509377,-79.8887453
Friendly Stranger,DUNDAS,ON,Ontario,112-101 OSLER DR,L9H 4H6,43.2575143,-79.9428898
Friendly Stranger,BURLINGTON,ON,Ontario,1025 & 1059 PLAINS RD E UNIT 3,L7R 3P9,43.3381807,-79.8178426
FRIENDLY STRANGER,OSHAWA,ON,Ontario,204 RITSON RD N SUITE C5.5,L1G 0B2,43.904361,-78.8570151
THE HERBARY,LONDON,ON,Ontario,1120 WELLINGTON RD UNIT 4,N6E 1M2,42.9313485,-81.2203014
Cannabis Jacks,TIMMINS,ON,Ontario,1869 RIVERSIDE DR UNIT 1B,P4R 1N7,48.472013,-81.3929551
CANNABIS JACKS,VAL CARON,ON,Ontario,3020 OLD HWY 69 N UNIT 1,P3N 1E4,46.6111839,-81.0068726
J. Supply Co. Guelph,GUELPH,ON,Ontario,1515 GORDON ST UNIT 106,N1L 0J5,43.5086748,-80.1960546
Matchbox Cannabis,NORTH YORK,ON,Ontario,6115 STEELES AVE W,M9L 2V1,43.7642174,-79.5736967
SPIRITLEAF,ORLEANS,ON,Ontario,2026 TENTH LINE RD UNIT B2,K4A 4X4,45.4587445,-75.4880902
Miss Jones,ELLIOT LAKE,ON,Ontario,40 HILLSIDE DR S UNIT 3,P5A 1M8,46.3825889,-82.645525
POP'S CANNABIS CO. NEW LISKEARD,NEW LISKEARD,ON,Ontario,883303 HIGHWAY 65 UNIT 11,P0J 1P0,47.5242628,-79.6722464
Village Bud,ATHENS,ON,Ontario,26 MAIN ST E,K0E 1B0,44.6267764,-75.9507916
Chamba Cannabis Co,BRAMPTON,ON,Ontario,20 GILLINGHAM DR UNIT 609,L6X 4X7,43.7027939,-79.7856827
Wavy,GLOUCESTER,ON,Ontario,2084 MONTREAL RD,K1J 6M9,45.44708,-75.5936811
Yerba Buena Cannabis,NORTH YORK,ON,Ontario,910 SHEPPARD AVE W,M3H 2T7,43.751797,-79.4579136
FIKA LOCAL CANNABIS,MILTON,ON,Ontario,1290 STEELES AVENUE EAST UNIT C3.3,L9T 6R1,43.5436643,-79.8678774
The Green Cloud Cannabis,ARTHUR,ON,Ontario,7999 WELLINGTON RD 109 BUILDING 1 UNIT 3,N0G 1A0,43.8270415,-80.5313867
Pop's Cannabis Co.,WATERLOO,ON,Ontario,922 ERB ST W UNIT 6,N2T 0C3,43.4438858,-80.5795363
SPIRITLEAF PARK PLACE,BARRIE,ON,Ontario,120 PARK PLACE BOULEVARD UNIT 1 BUILDING 3,L4N 6P1,44.3382705,-79.6820985
WOW World of Weed,TORONTO,ON,Ontario,3412 WESTON ROAD,M9M 2W1,43.7501139,-79.5426006
710 Kingston,KINGSTON,ON,Ontario,477 PRINCESS ST,K7L 1C3,44.2344391,-76.4951813
GreenLeaf Cannabis,LINDSAY,ON,Ontario,351 KENT ST W UNIT 1,K9V 2Z7,44.3506169,-78.7557237
AROMA CANNABIS EMPORIUM,TORONTO,ON,Ontario,1605 QUEEN ST W UNIT 1,M6R 1A9,43.6388487,-79.4441055
CABANE A JOE,NOELVILLE,ON,Ontario,142 ST DAVID ST N UNIT 2,P0M 2N0,46.139639,-80.4310001
Cannabis Link Express,LONDON,ON,Ontario,1149 WESTERN RD UNIT 2,N6G 1G6,43.0007664,-81.2767392
CANNABIS CUPBOARD,CAMBRIDGE,ON,Ontario,215 BEVERLY STREET UNIT 1,N1R 3Z9,43.3700678,-80.3028889
The Peace Pipe,COBOURG,ON,Ontario,1 KING ST E UNIT 1A,K9A 1K6,43.9596516,-78.1651068
The Hunny Pot Cannabis Co.,NIAGARA FALLS,ON,Ontario,6161 THOROLD STONE RD UNIT 5,L2J 1A4,43.1161082,-79.0968221
WEEDJAR,EAST YORK,ON,Ontario,1127B BROADVIEW AVE,M4K 2S6,43.6872736,-79.3554807
NORTHERN HELM CANNABIS,TORONTO,ON,Ontario,1338 DANFORTH AVE,M4J 1M9,43.6824532,-79.3291258
POP'S CANNABIS CO. PENETANG,PENETANGUISHENE,ON,Ontario,175 MAIN ST UNIT 4,L9M 1L8,44.764538,-79.9293323
Cannabis Place,SCARBOROUGH,ON,Ontario,653 VICTORIA PARK AVE,M4C 5P1,43.6915507,-79.2882582
The Canadian Cannabis Store,COOKSTOWN,ON,Ontario,31 KING ST N,L0L 1L0,44.1937953,-79.7021019
PARADISE CANNABIS,FORT ERIE,ON,Ontario,427 GARRISON RD UNIT 101,L2A 1N3,42.904954,-78.9311058
PARADISE CANNABIS,NIAGARA FALLS,ON,Ontario,4025 DORCHESTER RD UNIT A3,L2E 7K8,43.1145504,-79.112337
Paradise Cannabis,WELLAND,ON,Ontario,37 NIAGARA ST,L3C 1H8,42.9924143,-79.2529263
Discounted Cannabis,LONDON,ON,Ontario,1680 DUNDAS ST,N5W 3C7,43.0015527,-81.1880875
Cannabis Bazaar,KINGSTON,ON,Ontario,1126 SYDENHAM RD,K7M 3L9,44.2725674,-76.5438439
Discounted Cannabis,LEAMINGTON,ON,Ontario,282 ERIE ST S UNIT A,N8H 3C5,42.0371341,-82.600535
Sativa Bliss Cannabis Boutique,NORTH YORK,ON,Ontario,386 SHEPPARD AVE E SUITE 3,M2N 6V8,43.7660358,-79.3918872
South River Buds,SOUTH RIVER,ON,Ontario,19 ISABELLA STREET,P0A 1X0,45.8422285,-79.3772095
CANNABIS & MORE,ST CATHARINES,ON,Ontario,230 ONTARIO ST,L2R 5L1,43.1633197,-79.2589138
WEEDJAR,YORK,ON,Ontario,355 OAKWOOD AVE,M6E 2W1,43.6870556,-79.4383287
CANNABIS XPRESS,WASAGA BEACH,ON,Ontario,930 RIVER RD W UNIT 1,L9Z 2K7,44.5202288,-80.0123122
THE GREEN CLOUD CANNABIS,ETOBICOKE,ON,Ontario,557 DIXON RD SUITE 132,M9W 1A8,43.6900939,-79.57167
Pop's Cannabis Co. Pickering,PICKERING,ON,Ontario,1822 WHITES RD UNIT 13,L1V 0B1,43.8308221,-79.1227756
Flowertown Cannabis,MISSISSAUGA,ON,Ontario,2425 TRUSCOTT DR SUITE 6,L5J 2B4,43.5130057,-79.649222
Pop's Cannabis Co.,NORTH YORK,ON,Ontario,3685 KEELE ST UNIT 2,M3J 3H6,43.7541835,-79.4877013
ONE PLANT ESSA ROAD,BARRIE,ON,Ontario,231 ESSA RD,L4N 6B7,44.3575277,-79.6988657
ONE PLANT BARRIE (CUNDLES),BARRIE,ON,Ontario,"627 CUNDLES ROAD EAST, UNIT 111",L4M 0K4,44.4157097,-79.6757207
One Plant North Bay,NORTH BAY,ON,Ontario,1899 ALGONQUIN AVE UNIT 125,P1B 4Y8,46.331458,-79.4685036
Buzzed Buds,UXBRIDGE,ON,Ontario,2 BROCK ST W UNITS 3 & 3A,L9P 1P2,44.1090625,-79.1205478
TRUE NORTH CANNABIS CO.,KITCHENER,ON,Ontario,1 QUEEN ST N SUITE 102,N2G 1A3,43.4499689,-80.4889062
True North Cannabis Co.,GUELPH,ON,Ontario,715 WELLINGTON ST W SUITE A6,N1H 8L8,43.5212768,-80.268546
VALUE BUDS,TORONTO,ON,Ontario,2389 BLOOR ST W,M6S 1P6,43.6496403,-79.4824364
Golden Tree Cannabis,BRAMPTON,ON,Ontario,10671 CHINGUACOUSY RD UNIT B7,L7A 3E9,43.6989887,-79.8227145
THE HERBARY,KINGSTON,ON,Ontario,1650 BATH RD,K7M 4X9,44.2375803,-76.5667214
Jackpot Cannabis,ETOBICOKE,ON,Ontario,2348 LAKE SHORE BLVD W,M8V 1B6,43.6165032,-79.4882696
Sparkle Cannabis Company,HAMILTON,ON,Ontario,778 CONCESSION ST,L8V 3R6,43.2385493,-79.8428649
Canna Cabana,GLOUCESTER,ON,Ontario,1021 CYRVILLE RD UNIT A006,K1J 7S3,45.425748,-75.6360365
Good Cookie Town Center,SCARBOROUGH,ON,Ontario,1595 ELLESMERE RD,M1P 2Y3,43.7715722,-79.2525789
KANAB,NORTH YORK,ON,Ontario,865 YORK MILLS RD UNIT 18,M3B 1Y6,43.7541035,-79.3495544
Wonderland Cannabis,TORONTO,ON,Ontario,266 ADELAIDE ST W UNIT 2,M5H 1X6,43.6481205,-79.3897997
Tokyo Smoke Orillia,ORILLIA,ON,Ontario,317 ATHERLEY RD UNIT 7,L3V 1N8,44.6052061,-79.3959579
Northern Helm Cannabis,KINGSTON,ON,Ontario,225 GORE RD UNIT 2,K7L 0C3,44.2592015,-76.4558027
The Hunny Pot Cannabis Co.,LONDON,ON,Ontario,334 WELLINGTON RD UNIT 5A,N6C 4P6,42.9627355,-81.2294095
Discounted Cannabis,WINDSOR,ON,Ontario,4782 WYANDOTTE ST E,N8Y 1H7,42.3267609,-82.9793807
Your Local Cannabis,STOUFFVILLE,ON,Ontario,5892 MAIN ST UNIT 301,L4A 2S7,43.9694265,-79.2593137
Greentown Cannabis Discount Hut,WINDSOR,ON,Ontario,3580 TECUMSEH RD E UNIT 4,N3W 0A5,42.3052412,-82.9809897
THC Centre Cannabis Inc.,BRAMPTON,ON,Ontario,144 KENNEDY RD S UNIT 4,L6W 1H8,43.6835499,-79.73249
Tony’s Joint,LEAMINGTON,ON,Ontario,256 TALBOT ST W,N8H 4H4,42.0475434,-82.6215662
Discounted Cannabis,WINDSOR,ON,Ontario,5124 TECUMSEH RD E UNIT 1,N8T 1X7,42.3084554,-82.9640808
Rightpuff Cannabis,LONDON,ON,Ontario,919 COMMISSIONERS RD E SUITE 3,N5Z 3H9,42.9589449,-81.2143128
KUSH KORNER CANNABIS,ETOBICOKE,ON,Ontario,2807 LAKE SHORE BLVD W,M8V 1H4,43.6014983,-79.5008155
HOLLAND DAZE,SCARBOROUGH,ON,Ontario,275 PORT UNION RD UNIT 8,M1C 2L3,43.7893773,-79.1398772
ABOVE THE CLOUDS CANNABIS,ETOBICOKE,ON,Ontario,1126 THE QUEENSWAY UNIT 1 AND 2,L4W 1J8,43.631001,-79.6388892
Bluebird Cannabis Co. Almonte,ALMONTE,ON,Ontario,14 MILL ST UNIT 8A,K0A 1A0,45.225109,-76.1976781
Puffs Haven,TORONTO,ON,Ontario,569 YONGE ST,M4Y 1Z2,43.6653859,-79.3845703
CASA BLISS,TIMMINS,ON,Ontario,82 THIRD AVE,P4N 1C3,48.4751074,-81.3331289
Creekside Greens,KEMPTVILLE,ON,Ontario,19 REUBEN CRES,K0G 1J0,45.0149945,-75.6464069
HIGHLIFE SSM,SAULT STE. MARIE,ON,Ontario,625 TRUNK RD UNIT 9,P6A 3T1,46.5204081,-84.27487
BUD'S CANNABIS STORE,GUELPH,ON,Ontario,370 STONE RD W UNIT 4B,N1G 4V9,43.5172889,-80.2355184
SESSIONS CANNABIS PORT COLBORNE,PORT COLBORNE,ON,Ontario,287 WEST SIDE RD UNIT 105,L3K 5L2,42.9049264,-79.2669122
SESSIONS CANNABIS - HUMBERLEA,TORONTO,ON,Ontario,"39 ABRAHAM WELSH RD, UNIT C-7",M9M 0B7,43.733571,-79.5331022
SESSIONS CANNABIS - KINCARDINE,KINCARDINE,ON,Ontario,728 QUEEN ST,N2Z 1Z7,44.175266,-81.6359696
Kindling Cannabis Burlington,BURLINGTON,ON,Ontario,2232 MOUNTAINSIDE DR,L7P 1B5,43.3490608,-79.8169875
TOTALLY BAKED CANNABIS,SCARBOROUGH,ON,Ontario,2582 BIRCHMOUNT RD,M1T 2M5,43.7895522,-79.302576
Bud's Cannabis Store,COBOCONK,ON,Ontario,6666  HWY 35 UNIT 1,K0M 1K0,44.6590472,-78.7975058
CANNACO THE CANNABIS COMPANY,TRENTON,ON,Ontario,39 DUNDAS ST W,K8V 3P4,44.1014116,-77.5757019
COST CANNABIS - ST CLAIR,SCARBOROUGH,ON,Ontario,3443 ST CLAIR AVE E,M1L 1W6,43.7138063,-79.2718268
T CANNABIS NW - Kirkland Lake,KIRKLAND LAKE,ON,Ontario,59 GOVERNMENT RD W,P2N 2E6,48.148864,-80.0378616
Hunny Pot Cannabis,STITTSVILLE,ON,Ontario,5754 HAZELDEAN RD UNIT A9,K2S 2Z8,45.2807375,-75.9125552
Sauga Cannabis,MISSISSAUGA,ON,Ontario,295 EGLINTON AVE E UNIT 13A,L4Z 3K6,43.6135625,-79.6462917
DAB GLASS,KITCHENER,ON,Ontario,685 FISCHER HALLMAN RD SUITE M,N2E 4E9,43.4153464,-80.5112646
THE HAZE CO.,PORT DOVER,ON,Ontario,7 MAIN ST,N0A 1N0,42.7843704,-80.200648
Your Local Cannabis,SCARBOROUGH,ON,Ontario,5981 STEELES AVE E SUITE E104,M1V 5P7,43.83535,-79.2553785
Grand Cannabis,PORT DOVER,ON,Ontario,511 MAIN ST UNIT 1,N0A 1N0,42.7887618,-80.2071199
One Plant Kitchener,KITCHENER,ON,Ontario,725 OTTAWA ST S UNIT 4,N2E 3H5,43.4237595,-80.4841842
Growers Retail,ETOBICOKE,ON,Ontario,970 THE QUEENSWAY,M8Z 1P6,43.6240691,-79.514007
Fiore Verde,KINMOUNT,ON,Ontario,4075 COUNTY RD 121 UNIT A,K0M 2A0,44.7825342,-78.6522705
Grand Cannabis,TILLSONBURG,ON,Ontario,523 BROADWAY ST UNIT B,N4G 3S8,42.8752061,-80.7436574
NUCLEAR LETTUCE,KINCARDINE,ON,Ontario,855A QUEEN ST,N2Z 2Y2,44.1783617,-81.6340058
The We Store,WINDSOR,ON,Ontario,3051 DOUGALL AVE,N9E 1S3,42.2719325,-83.013776
Fuel & Flower Cannabis,NEWCASTLE,ON,Ontario,216 KING AVE E SUITE 3,L1B 1H5,43.9190417,-78.5841604
Budbar Express,NORTH YORK,ON,Ontario,380 WILSON AVE,M3H 1S9,43.7366627,-79.4389586
Mary J's Cannabis Riverside South,GLOUCESTER,ON,Ontario,3771 SPRATT RD UNIT 7,K1V 2P3,45.2874903,-75.6733373
Cookies,TORONTO,ON,Ontario,278A QUEEN ST W,M5V 2A1,43.6497625,-79.3925583
Cannabis Hut,SCARBOROUGH,ON,Ontario,2807 EGLINTON AVE E SUITE 3,M1J 2E1,43.7370489,-79.2445751
Canna Cabana,WINDSOR,ON,Ontario,"4140-4150 WALKER ROAD, UNIT 200-102",N8W 3T5,42.259652,-82.9641179
T CANNABIS NW - Kenora,KENORA,ON,Ontario,400 SECOND ST S,P9N 1G6,49.7654664,-94.4863433
T CANNABIS NW - Cochrane,COCHRANE,ON,Ontario,143 FOURTH ST W,P0L 1C0,49.0637507,-81.0258973
Olympia Cannabis Vernon O/C Vernon,VERNON,ON,Ontario,8717 BANK ST UNIT 1,K0A 3J0,45.1621223,-75.4624087
CANNA CABANA,INNISFIL,ON,Ontario,1491 INNISFIL BEACH RD SUITE 6,L9S 4B2,44.3083615,-79.5756793
Discounted Cannabis,AMHERSTBURG,ON,Ontario,421 SANDWICH ST S UNIT 5,N9V 3K8,42.0965444,-83.1074451
Olympus Cannabis,BRADFORD,ON,Ontario,12 HOLLAND ST W,L3Z 2B9,44.1141041,-79.56516
CORNWALL CANNABIS,CORNWALL,ON,Ontario,61 NINTH ST E UNIT 3,K6H 6R3,45.029577,-74.733275
GREEN VIBE CANNABIS,TORONTO,ON,Ontario,461 BLOOR ST W,M5S 1X9,43.6659845,-79.4065354
Bestbudz,HAMILTON,ON,Ontario,1024 UPPER WENTWORTH ST UNIT 7,L9A 4Y9,43.216566,-79.8660398
Go Hi Ltd,NORTH YORK,ON,Ontario,18 SATTERLY RD,M9L 1E8,43.7589296,-79.5703637
Edition X,TORONTO,ON,Ontario,764 ST CLAIR AVE W,M6C 1B5,43.6813784,-79.4285829
FIKA LOCAL CANNABIS,OSHAWA,ON,Ontario,1445 HARMONY RD N UNIT 100,L1H 7K5,43.943576,-78.8442692
FRIENDLY STRANGER,SCARBOROUGH,ON,Ontario,797 MILNER AVE UNIT 200,M1B 3C3,43.7989845,-79.2015374
Pharaonic Cannabis Co.,VANIER,ON,Ontario,196 BEECHWOOD AVE,K1L 8A9,45.4423235,-75.6709093
UpHi Cannabis Emporium,ST CATHARINES,ON,Ontario,284-286 GENEVA ST UNIT 7,L2N 2E8,43.1773651,-79.2404065
CROWN LEAF,BRAMPTON,ON,Ontario,1 STEELES AVE E UNIT 14,L6W 4J6,43.6660948,-79.7321006
Cannabis 151,ETOBICOKE,ON,Ontario,156 THE QUEENSWAY SUITE 1B,M8Y 1J2,43.6305577,-79.484834
CANTOPIA CANNABIS CO.,BRAMPTON,ON,Ontario,"55 MOUNTAINASH ROAD, D2-A",L6R 1W4,43.7600167,-79.730786
CANNABIS XPRESS,PORT HOPE,ON,Ontario,5 QUINLAN DR UNIT B,L1A 4H4,43.9673115,-78.2728419
